Employee ID,Employee Name,Employment Status,Salary,Bonuses,Working Hours,Overtime Hours,Payroll Amount,Bank Account Number,Suspicious Activity Flag
1389,John Doe,Employee,3585,805,171,3,4465,ACCT13737,True
1390,Chris Taylor,Employee,5739,1007,156,26,7396,ACCT19697,True
1391,David Wilson,Employee,2751,560,157,66,4961,ACCT12726,True
1392,Sophia Moore,Employee,5329,784,169,2,6163,ACCT13610,False
1393,Olivia Scott,Employee,4975,534,179,28,6209,ACCT17024,True
1394,Brian Adams,Employee,6152,766,175,26,7568,ACCT15193,True
1395,Jane Smith,Employee,6954,982,165,45,9061,ACCT14331,True
1396,Michelle Clark,Employee,6636,1272,168,11,8183,ACCT13970,True
1397,Ava Hall,Employee,5904,416,178,33,7145,ACCT17249,True
1398,Olivia Scott,Employee,4140,209,154,62,5899,ACCT14136,True
1399,Jane Smith,Employee,4726,1281,169,8,6207,ACCT17786,True
1400,John Doe,Employee,4866,159,175,59,6500,ACCT10562,True
1401,Mark Johnson,Employee,5537,640,150,21,6702,ACCT11919,False
1402,Michelle Clark,Employee,3089,837,159,25,4551,ACCT88888,True
1403,Jane Smith,Terminated,6416,1014,160,68,9130,ACCT16259,True
1404,John Doe,Employee,6122,987,157,42,8159,ACCT10214,True
1405,Mark Johnson,Employee,6723,362,161,40,8085,ACCT12183,True
1406,Sara Lee,Employee,6608,565,152,0,7173,ACCT10316,False
1407,Olivia Scott,Employee,4526,599,169,29,5850,ACCT10447,True
1408,Jane Smith,Employee,2640,1460,159,11,4375,ACCT14833,True
1409,David Wilson,Employee,3352,590,150,58,5392,ACCT17209,True
1410,Ava Hall,Employee,6586,772,179,12,7658,ACCT10189,True
1411,Sophia Moore,Employee,5820,863,177,60,8183,ACCT19605,True
1412,Ethan Turner,Employee,3898,275,179,11,4448,ACCT17806,True
1413,Linda Walker,Employee,6898,9,156,70,8657,ACCT14695,True
1414,Sara Lee,Employee,2872,869,177,25,4366,ACCT10370,True
1415,Brian Adams,Employee,6965,577,174,3,7617,ACCT14264,True
1416,Jane Smith,Resigned,4113,433,177,34,5396,ACCT15091,True
1417,Jane Smith,Employee,2847,993,152,17,4265,ACCT14355,True
1418,Sophia Moore,Employee,4971,503,172,28,6174,ACCT18442,True
1419,Sophia Moore,Employee,2739,248,172,57,4412,ACCT17793,True
1420,David Wilson,Employee,4602,1062,159,23,6239,ACCT12357,False
1421,Olivia Scott,Employee,3796,6,154,54,5152,ACCT18208,True
1422,Ava Hall,Employee,6443,830,167,24,7873,ACCT14997,True
1423,Olivia Scott,Employee,5917,531,172,8,6648,ACCT18147,True
1424,David Wilson,Employee,6691,922,158,61,9138,ACCT10251,True
1425,Ava Hall,Employee,4782,552,173,11,5609,ACCT10996,True
1426,Jim Brown,Employee,6313,1065,153,68,9078,ACCT18535,True
1427,Ethan Turner,Employee,2874,1211,163,14,4435,ACCT16849,True
1428,Daniel King,Employee,2681,1152,173,27,4508,ACCT15732,True
1429,Jane Smith,Employee,4823,497,170,34,6170,ACCT18719,False
1430,Linda Walker,Employee,3365,395,173,27,4435,ACCT17764,True
1431,Olivia Scott,Employee,4690,1457,168,40,7147,ACCT16931,True
1432,Mark Johnson,Employee,4398,1220,158,3,5693,ACCT17148,True
1433,John Doe,Resigned,4499,548,162,5,5172,ACCT18140,True
1434,Daniel King,Employee,6970,1041,157,28,8711,ACCT19730,True
1435,Sophia Moore,Employee,2963,1394,171,15,4732,ACCT18555,True
1436,Michelle Clark,Employee,4482,517,166,15,5374,ACCT14614,True
1437,Jim Brown,Employee,2955,1420,152,21,4900,ACCT13764,False
1438,Emma Davis,Employee,4385,96,160,67,6156,ACCT10126,True
1439,Mark Johnson,Employee,5140,1098,170,34,7088,ACCT12299,True
1440,Chris Taylor,Employee,6520,150,166,6,6820,ACCT11573,True
1441,Ava Hall,Employee,4282,645,152,26,5577,ACCT15585,False
1442,Ava Hall,Employee,6692,886,172,22,8128,ACCT15347,True
1443,John Doe,Employee,6389,1366,178,36,8655,ACCT17822,True
1444,Olivia Scott,Employee,3122,1031,175,67,5828,ACCT19377,True
1445,Ethan Turner,Employee,3857,873,161,27,5405,ACCT16633,False
1446,David Wilson,Employee,2553,866,169,16,3819,ACCT14328,True
1447,Sara Lee,Employee,4605,1237,178,8,6042,ACCT14519,True
1448,Daniel King,Employee,6609,374,161,47,8158,ACCT17638,True
1449,Jim Brown,Employee,3418,1200,167,28,5318,ACCT18182,True
1450,Sara Lee,Employee,4874,1345,180,30,6969,ACCT11184,False
1451,John Doe,Employee,4398,1457,174,51,7130,ACCT18535,True
1452,Sophia Moore,Employee,4311,29,153,30,5090,ACCT12190,True
1453,Daniel King,Employee,6985,1016,173,5,8126,ACCT15109,True
1454,Jim Brown,Employee,5954,552,163,29,7231,ACCT13286,True
1455,Sara Lee,Employee,6404,257,157,3,6736,ACCT18372,False
1456,Linda Walker,Terminated,5979,526,171,67,8180,ACCT16955,True
1457,Mark Johnson,Terminated,6318,140,156,70,8208,ACCT12195,True
1458,Ethan Turner,Employee,6513,170,169,54,8033,ACCT17186,True
1459,Linda Walker,Employee,5240,414,170,0,5654,ACCT11654,False
1460,Brian Adams,Employee,4780,819,170,45,6724,ACCT10615,True
1461,Daniel King,Terminated,5111,806,163,43,6992,ACCT14502,True
1462,Ethan Turner,Employee,5233,1049,169,68,7982,ACCT14954,True
1463,Jim Brown,Employee,5932,642,178,62,8124,ACCT13583,True
1464,Mark Johnson,Employee,4531,954,179,25,6110,ACCT15873,False
1465,Emma Davis,Employee,4903,140,171,14,5393,ACCT18157,True
1466,Linda Walker,Employee,6752,480,160,42,8282,ACCT16022,True
1467,Emma Davis,Employee,3490,963,177,16,4853,ACCT19527,True
1468,Jane Smith,Employee,5380,692,177,60,7572,ACCT88888,True
1469,David Wilson,Employee,3542,390,176,12,4232,ACCT13470,False
1470,Ava Hall,Employee,5620,39,179,19,6134,ACCT18864,True
1471,Ava Hall,Employee,4980,785,170,29,6490,ACCT17252,True
1472,Mark Johnson,Employee,6985,77,152,17,7487,ACCT11186,False
1473,John Doe,Employee,6671,830,166,10,7751,ACCT14714,True
1474,Jim Brown,Employee,6853,680,169,16,7933,ACCT17162,True
1475,Jim Brown,Resigned,4760,391,176,12,5451,ACCT12512,True
1476,Daniel King,Employee,6265,672,171,67,8612,ACCT11135,True
1477,Sophia Moore,Employee,3168,1389,159,2,4607,ACCT11108,True
1478,Chris Taylor,Employee,3527,1165,167,55,6067,ACCT10774,True
1479,Daniel King,Employee,3366,1371,162,19,5212,ACCT18344,True
1480,Mark Johnson,Employee,3451,476,160,36,4827,ACCT12015,True
1481,Jim Brown,Employee,5351,1195,156,16,6946,ACCT10414,True
1482,Sophia Moore,Employee,6929,1178,173,62,9657,ACCT18614,True
1483,Mark Johnson,Employee,3329,879,158,36,5108,ACCT19203,True
1484,Emma Davis,Employee,2671,206,150,63,4452,ACCT10038,True
1485,Daniel King,Resigned,5913,282,174,55,7570,ACCT10529,True
1486,Jim Brown,Terminated,5683,1413,152,29,7821,ACCT11034,True
1487,Emma Davis,Employee,5502,132,179,9,5859,ACCT15430,True
1488,Brian Adams,Employee,6130,725,151,64,8455,ACCT13054,True
1489,Ava Hall,Employee,6644,1497,166,59,9616,ACCT12929,True
1490,Sara Lee,Employee,6812,64,162,37,7801,ACCT11535,True
1491,John Doe,Employee,6718,141,174,4,6959,ACCT12270,True
1492,Daniel King,Employee,2682,992,161,22,4224,ACCT12640,True
1493,Sophia Moore,Employee,3683,48,180,15,4106,ACCT10292,True
1494,Chris Taylor,Employee,4818,893,170,46,6861,ACCT14396,True
1495,Ethan Turner,Employee,4938,574,163,44,6612,ACCT13494,True
1496,Daniel King,Employee,2999,168,171,18,3617,ACCT13782,True
1497,Linda Walker,Employee,2884,636,171,64,5120,ACCT10707,True
1498,Sara Lee,Employee,4863,326,169,35,6064,ACCT14215,False
1499,Sara Lee,Employee,6293,511,160,62,8354,ACCT14410,True
1500,Sara Lee,Resigned,4468,449,177,10,5167,ACCT17158,True
1501,Chris Taylor,Employee,5682,1341,167,0,7023,ACCT10576,False
1502,Daniel King,Employee,5527,1344,153,59,8346,ACCT13851,True
1503,Sara Lee,Employee,5096,651,171,28,6447,ACCT10181,False
1504,Jane Smith,Employee,6706,1237,157,46,9093,ACCT10876,True
1505,Sara Lee,Employee,6780,888,165,55,9043,ACCT19721,True
1506,Mark Johnson,Resigned,2976,1367,172,49,5568,ACCT14315,True
1507,Brian Adams,Employee,2882,346,157,41,4253,ACCT12891,True
1508,Daniel King,Employee,2807,510,153,8,3517,ACCT10815,False
1509,Sara Lee,Employee,5504,816,166,53,7645,ACCT17876,True
1510,Sophia Moore,Employee,4626,1225,166,67,7526,ACCT18939,True
1511,Jane Smith,Employee,5806,353,153,64,7759,ACCT16656,True
1512,John Doe,Employee,6316,486,162,0,6802,ACCT99999,True
1513,Brian Adams,Employee,4834,1264,152,13,6423,ACCT17115,False
1514,Ethan Turner,Terminated,5189,683,161,27,6547,ACCT17217,True
1515,David Wilson,Employee,6146,578,173,40,7724,ACCT10058,True
1516,Michelle Clark,Resigned,2705,1448,174,51,5428,ACCT15826,True
1517,Emma Davis,Employee,6923,1203,163,64,9726,ACCT10095,True
1518,Jim Brown,Resigned,5931,1073,157,55,8379,ACCT10367,True
1519,Jim Brown,Employee,3688,1404,154,38,6042,ACCT18659,True
1520,Ethan Turner,Employee,3155,208,150,43,4438,ACCT17451,True
1521,Chris Taylor,Employee,5485,34,169,3,5594,ACCT88888,True
1522,Jim Brown,Employee,3282,1157,173,47,5614,ACCT11280,True
1523,Daniel King,Employee,6286,1006,178,49,8517,ACCT19389,True
1524,Jim Brown,Resigned,5450,1294,162,54,8094,ACCT16800,True
1525,Ethan Turner,Employee,6883,1388,151,37,9196,ACCT18820,True
1526,David Wilson,Employee,4172,308,152,16,4880,ACCT16877,False
1527,Daniel King,Employee,6801,347,179,6,7298,ACCT14494,True
1528,John Doe,Employee,4578,336,155,49,6139,ACCT16777,True
1529,Chris Taylor,Resigned,5504,32,168,23,6111,ACCT19036,True
1530,Ava Hall,Employee,6558,657,169,28,7915,ACCT19096,True
1531,Daniel King,Resigned,5065,575,175,36,6540,ACCT19204,True
1532,Jim Brown,Employee,4485,28,159,20,5013,ACCT12073,True
1533,Linda Walker,Terminated,6000,642,170,12,6942,ACCT13311,True
1534,Daniel King,Employee,4525,959,180,36,6384,ACCT16168,False
1535,Emma Davis,Employee,4208,1362,174,20,6070,ACCT14013,True
1536,Mark Johnson,Employee,3912,1235,173,67,6822,ACCT11943,True
1537,Olivia Scott,Employee,4493,1309,179,20,6302,ACCT14306,True
1538,Mark Johnson,Terminated,4236,941,157,32,5977,ACCT19388,True
1539,Chris Taylor,Employee,4559,461,174,64,6620,ACCT12012,True
1540,Daniel King,Employee,6706,1269,163,18,8425,ACCT15195,True
1541,Jane Smith,Employee,4464,1057,177,54,6871,ACCT17198,True
1542,Ethan Turner,Employee,5883,973,169,52,8156,ACCT13865,True
1543,Ethan Turner,Employee,5732,167,167,53,7224,ACCT19767,False
1544,Ethan Turner,Employee,6499,688,153,52,8487,ACCT18796,True
1545,Ava Hall,Employee,6088,1129,158,56,8617,ACCT19442,True
1546,Jane Smith,Employee,4491,290,154,3,4856,ACCT11922,True
1547,David Wilson,Employee,6780,1333,161,67,9788,ACCT14796,True
1548,Sophia Moore,Resigned,2812,1370,162,23,4757,ACCT14217,True
1549,John Doe,Employee,6137,437,172,25,7199,ACCT18375,False
1550,Brian Adams,Employee,5732,912,154,46,7794,ACCT88888,True
1551,David Wilson,Employee,5212,986,159,40,7198,ACCT10156,False
1552,Brian Adams,Employee,3355,132,165,36,4387,ACCT13118,False
1553,Linda Walker,Resigned,2658,1383,150,69,5766,ACCT14925,True
1554,Sophia Moore,Resigned,6651,1105,178,1,7781,ACCT16651,True
1555,John Doe,Employee,6110,789,170,15,7274,ACCT19377,True
1556,Sara Lee,Employee,3128,673,173,3,3876,ACCT12264,True
1557,Sara Lee,Employee,5440,141,180,20,6081,ACCT12199,True
1558,Ava Hall,Employee,5404,539,175,46,7093,ACCT15782,True
1559,Ethan Turner,Employee,2960,412,163,44,4472,ACCT12728,True
1560,Sophia Moore,Resigned,6709,738,166,11,7722,ACCT18461,True
1561,Linda Walker,Resigned,6262,625,176,57,8312,ACCT19207,True
1562,Michelle Clark,Employee,2599,1476,167,17,4500,ACCT11880,True
1563,Emma Davis,Employee,4896,154,168,54,6400,ACCT13479,False
1564,Jane Smith,Resigned,5960,847,172,37,7732,ACCT14380,True
1565,Emma Davis,Resigned,6774,638,163,49,8637,ACCT17114,True
1566,Jim Brown,Employee,6530,64,171,5,6719,ACCT13293,True
1567,Emma Davis,Employee,6472,479,180,46,8101,ACCT17207,True
1568,Daniel King,Employee,5286,1101,168,32,7187,ACCT17997,True
1569,Chris Taylor,Resigned,6814,1220,158,17,8459,ACCT13586,True
1570,Sara Lee,Employee,6116,583,155,44,7799,ACCT13694,True
1571,Chris Taylor,Employee,4295,572,172,45,5992,ACCT16504,True
1572,Ava Hall,Employee,5117,749,154,5,5991,ACCT18788,False
1573,Ethan Turner,Employee,6528,1268,169,61,9321,ACCT11692,True
1574,Ava Hall,Employee,6320,1223,159,31,8318,ACCT14276,True
1575,Ethan Turner,Employee,3997,1406,168,5,5528,ACCT17240,True
1576,Ava Hall,Employee,5298,685,178,43,7058,ACCT18515,True
1577,Sara Lee,Resigned,5507,1461,156,55,8343,ACCT10900,True
1578,David Wilson,Employee,4050,1037,172,13,5412,ACCT12797,True
1579,John Doe,Employee,5970,857,156,48,8027,ACCT18554,True
1580,Ava Hall,Employee,6836,227,157,44,8163,ACCT12328,True
1581,Michelle Clark,Employee,4074,706,171,18,5230,ACCT19379,False
1582,Jane Smith,Employee,6920,22,155,26,7592,ACCT11593,False
1583,Daniel King,Employee,2774,582,179,29,4081,ACCT11443,True
1584,Olivia Scott,Employee,5806,717,168,24,7123,ACCT18618,True
1585,David Wilson,Employee,3049,1125,168,62,5724,ACCT17501,True
1586,John Doe,Employee,5977,1132,172,37,8034,ACCT13628,True
1587,David Wilson,Employee,6688,1496,179,66,9834,ACCT13950,True
1588,Mark Johnson,Employee,4897,152,152,52,6349,ACCT10506,True
1589,Jim Brown,Employee,6458,1082,152,16,7940,ACCT19453,False
1590,Olivia Scott,Employee,5953,49,164,50,7252,ACCT11040,True
1591,Jane Smith,Employee,5752,889,155,61,8166,ACCT13855,True
1592,Daniel King,Resigned,5536,1296,173,33,7657,ACCT14161,True
1593,Daniel King,Employee,4067,92,156,11,4434,ACCT11781,True
1594,Sara Lee,Employee,4240,1384,178,64,7224,ACCT13785,True
1595,Michelle Clark,Employee,2912,99,168,3,3086,ACCT11484,True
1596,Jane Smith,Employee,4849,703,151,27,6227,ACCT14773,True
1597,Michelle Clark,Employee,4877,1326,176,43,7278,ACCT15424,True
1598,Michelle Clark,Employee,4571,1362,174,20,6433,ACCT14736,True
1599,Ethan Turner,Terminated,6445,1062,168,27,8182,ACCT16223,True
1600,Brian Adams,Employee,4613,1038,154,54,7001,ACCT15472,True
1601,Jim Brown,Employee,2948,748,166,7,3871,ACCT15367,False
1602,Chris Taylor,Employee,6068,461,169,21,7054,ACCT14794,True
1603,John Doe,Employee,2651,283,164,46,4084,ACCT11895,True
1604,Jane Smith,Employee,4239,799,170,61,6563,ACCT11313,True
1605,David Wilson,Employee,6182,578,164,60,8260,ACCT10718,True
1606,Olivia Scott,Employee,4413,739,171,38,6102,ACCT10518,False
1607,Chris Taylor,Employee,6146,798,168,29,7669,ACCT15874,True
1608,Chris Taylor,Terminated,4093,733,165,5,4951,ACCT16628,True
1609,Brian Adams,Resigned,5999,1462,161,8,7661,ACCT11906,True
1610,Linda Walker,Employee,6288,163,162,1,6476,ACCT17074,True
1611,David Wilson,Resigned,3797,1333,160,32,5930,ACCT14588,True
1612,Olivia Scott,Employee,4172,1456,153,68,7328,ACCT14248,True
1613,Emma Davis,Employee,3892,247,173,27,4814,ACCT10245,True
1614,Linda Walker,Employee,3738,583,174,27,4996,ACCT18200,True
1615,Jim Brown,Employee,5272,468,180,39,6715,ACCT15623,False
1616,Michelle Clark,Employee,6219,135,168,48,7554,ACCT18013,True
1617,David Wilson,Terminated,4555,28,162,51,5858,ACCT17934,True
1618,Jane Smith,Employee,3494,1277,159,28,5471,ACCT10596,True
1619,John Doe,Employee,6310,350,167,56,8060,ACCT19563,True
1620,Brian Adams,Employee,5851,808,166,38,7609,ACCT11487,True
1621,Chris Taylor,Employee,5158,612,151,21,6295,ACCT15321,False
1622,Ethan Turner,Employee,5857,856,156,66,8363,ACCT19111,True
1623,Brian Adams,Employee,5002,995,150,53,7322,ACCT16585,True
1624,Ava Hall,Employee,2662,910,156,10,3822,ACCT16030,True
1625,Olivia Scott,Employee,3857,813,176,33,5495,ACCT18247,True
1626,Olivia Scott,Employee,4258,571,161,48,6029,ACCT12419,True
1627,Sara Lee,Employee,3246,339,174,48,4785,ACCT17075,True
1628,Jane Smith,Employee,6947,1357,155,7,8479,ACCT14632,True
1629,Emma Davis,Employee,3214,673,160,5,4012,ACCT19123,True
1630,Michelle Clark,Employee,4221,143,157,16,4764,ACCT12591,True
1631,Sara Lee,Terminated,5011,281,155,59,6767,ACCT10388,True
1632,Michelle Clark,Employee,2810,269,167,41,4104,ACCT18348,False
1633,Emma Davis,Employee,5201,37,169,32,6038,ACCT15695,True
1634,Jane Smith,Employee,5351,893,163,53,7569,ACCT10659,True
1635,Chris Taylor,Employee,6391,734,164,23,7700,ACCT11815,False
1636,Jim Brown,Employee,2861,918,167,48,4979,ACCT16639,True
1637,Ethan Turner,Employee,3164,84,155,39,4223,ACCT10078,True
1638,Linda Walker,Employee,6682,241,157,17,7348,ACCT14701,True
1639,Daniel King,Terminated,5244,0,177,31,6019,ACCT10416,True
1640,Mark Johnson,Employee,5141,464,169,11,5880,ACCT15458,True
1641,Michelle Clark,Employee,3111,1102,172,37,5138,ACCT11829,True
1642,Brian Adams,Resigned,6160,446,163,18,7056,ACCT17153,True
1643,Sara Lee,Employee,6496,1195,161,66,9341,ACCT17695,True
1644,Chris Taylor,Employee,4899,273,176,63,6747,ACCT10385,True
1645,Chris Taylor,Employee,4708,1065,160,44,6873,ACCT12027,True
1646,Mark Johnson,Employee,4605,1358,154,70,7713,ACCT18450,True
1647,Ava Hall,Employee,5852,83,160,14,6285,ACCT13711,True
1648,Mark Johnson,Employee,3680,978,173,66,6308,ACCT13397,True
1649,Olivia Scott,Employee,5541,1138,161,42,7729,ACCT17239,True
1650,Ethan Turner,Employee,3155,329,179,59,4959,ACCT18192,True
1651,Mark Johnson,Resigned,6580,939,158,7,7694,ACCT16961,True
1652,John Doe,Employee,5381,262,177,46,6793,ACCT13965,True
1653,David Wilson,Employee,6525,126,166,60,8151,ACCT14140,True
1654,Emma Davis,Resigned,6405,806,173,64,8811,ACCT11333,True
1655,Mark Johnson,Employee,6941,430,153,38,8321,ACCT13358,True
1656,Sophia Moore,Employee,6318,761,158,40,8079,ACCT11959,True
1657,Daniel King,Employee,4448,1019,173,18,5917,ACCT17848,True
1658,John Doe,Employee,5635,781,153,66,8066,ACCT14861,True
1659,Jane Smith,Employee,4369,31,167,0,4400,ACCT14164,True
1660,Brian Adams,Employee,3689,294,168,57,5408,ACCT19608,True
1661,Mark Johnson,Employee,6646,1170,154,19,8291,ACCT17565,True
1662,Brian Adams,Employee,5285,4,176,32,6089,ACCT16341,True
1663,Olivia Scott,Resigned,6523,181,167,9,6929,ACCT14938,True
1664,Linda Walker,Employee,4802,275,166,34,5927,ACCT15706,True
1665,Jane Smith,Resigned,3580,431,159,10,4261,ACCT13511,True
1666,Jane Smith,Employee,3852,109,174,46,5111,ACCT15862,True
1667,Linda Walker,Resigned,5128,1176,170,6,6454,ACCT10963,True
1668,Mark Johnson,Employee,4308,497,152,47,5980,ACCT13112,True
1669,Ethan Turner,Employee,6585,1294,169,10,8129,ACCT15361,True
1670,Sara Lee,Employee,2562,1480,155,27,4717,ACCT10946,True
1671,Jane Smith,Terminated,6085,1051,171,20,7636,ACCT18979,True
1672,Linda Walker,Employee,5343,394,178,10,5987,ACCT19708,False
1673,Jim Brown,Resigned,5937,1302,169,13,7564,ACCT18675,True
1674,Daniel King,Employee,2907,502,179,15,3784,ACCT17906,True
1675,Michelle Clark,Employee,6295,248,176,66,8193,ACCT16545,True
1676,Sara Lee,Employee,4495,179,176,70,6424,ACCT16580,True
1677,Sara Lee,Employee,4015,106,170,16,4521,ACCT12902,True
1678,Ava Hall,Resigned,4133,1465,175,30,6348,ACCT10325,True
1679,Emma Davis,Terminated,6011,929,167,30,7690,ACCT14798,True
1680,Mark Johnson,Employee,6252,1440,153,38,8642,ACCT88888,True
1681,Olivia Scott,Employee,4789,447,174,50,6486,ACCT15422,True
1682,Sara Lee,Employee,4657,526,169,8,5383,ACCT11109,True
1683,Linda Walker,Employee,5817,342,164,25,6784,ACCT13025,True
1684,Mark Johnson,Employee,2870,184,151,56,4454,ACCT12264,True
1685,Michelle Clark,Resigned,5891,1105,173,26,7646,ACCT18514,True
1686,Jim Brown,Employee,3006,1392,174,15,4773,ACCT17421,True
1687,Sophia Moore,Employee,5483,668,175,9,6376,ACCT16044,False
1688,Ethan Turner,Employee,4497,528,155,13,5350,ACCT13425,True
1689,Jim Brown,Employee,3619,992,154,28,5311,ACCT17190,False
1690,Daniel King,Employee,6095,837,155,70,8682,ACCT15249,True
1691,Daniel King,Employee,5803,1039,156,27,7517,ACCT16812,True
1692,Sara Lee,Terminated,5890,170,153,66,7710,ACCT12469,True
1693,Jim Brown,Employee,5272,97,174,37,6294,ACCT13242,True
1694,Ava Hall,Employee,5866,976,152,30,7592,ACCT15141,True
1695,Jane Smith,Employee,3418,73,171,65,5116,ACCT14633,True
1696,Sara Lee,Employee,5353,398,170,49,6976,ACCT17974,True
1697,John Doe,Employee,4680,677,156,29,6082,ACCT17858,False
1698,Brian Adams,Resigned,3830,84,160,54,5264,ACCT16660,True
1699,Sara Lee,Employee,6168,1292,162,2,7510,ACCT14988,True
1700,Ethan Turner,Employee,2908,32,170,42,3990,ACCT18511,True
1701,Mark Johnson,Employee,4446,1058,177,36,6404,ACCT19652,True
1702,Brian Adams,Employee,5369,669,168,25,6663,ACCT11050,True
1703,Jim Brown,Employee,4280,614,157,45,6019,ACCT18604,True
1704,Ava Hall,Employee,3834,354,173,61,5713,ACCT15592,True
1705,Sophia Moore,Employee,4411,933,155,65,6969,ACCT10334,True
1706,Ethan Turner,Employee,3033,135,164,67,4843,ACCT12421,True
1707,Michelle Clark,Resigned,6088,177,177,12,6565,ACCT12809,True
1708,Jim Brown,Employee,3720,266,158,32,4786,ACCT17870,False
1709,Chris Taylor,Employee,5758,1179,166,29,7662,ACCT17519,False
1710,Linda Walker,Employee,5903,1170,153,61,8598,ACCT10598,True
1711,Chris Taylor,Resigned,4590,823,170,28,6113,ACCT12172,True
1712,Sara Lee,Resigned,2910,673,157,54,4933,ACCT11394,True
1713,Sophia Moore,Employee,5701,636,168,51,7612,ACCT10274,True
1714,Linda Walker,Employee,4450,1327,163,33,6602,ACCT17730,True
1715,Olivia Scott,Employee,5353,1076,150,57,7854,ACCT16003,True
1716,Sara Lee,Employee,6693,271,168,16,7364,ACCT14508,False
1717,Emma Davis,Employee,3203,791,171,16,4394,ACCT12608,True
1718,Jim Brown,Employee,5274,1221,157,28,7195,ACCT17713,True
1719,Chris Taylor,Employee,2853,65,176,7,3093,ACCT17979,False
1720,Jane Smith,Resigned,6300,125,160,50,7675,ACCT18327,True
1721,Chris Taylor,Employee,6530,1238,163,16,8168,ACCT16280,True
1722,Jane Smith,Employee,3329,1096,162,68,6125,ACCT10209,True
1723,Jim Brown,Resigned,4072,1150,155,42,6272,ACCT16902,True
